token,label
Asalu,X
Song,N
Avg,N
Annadi,X
.....,PUNC
Ultimately,ADV
A,DET
Chart,X
Buster,N
Of,ADP
The,DET
Album,N
.,PUNC
#SardaarGabbarSingh,X
,
#JrNtr,X
fans,N
late,ADJ
ga,N
catch,V
chysaruu,PRON
....,PUNC
IH,X
ma,PRON
valle,N
ani,X
cheppina,V
nammaru,V
eppudu,PRON
waste,ADJ
post,N
#PawanKalyan,X
@tarak9999,X
pic.twitter.com/QISoF4zoS7,X
,
@nandi_harika,X
elanti,ADV
innovative,ADJ
ideas,N
ala,X
vastai,X
asalu,X
nvu,X
super,ADV
machi,X
:),PUNC
,
asian,ADJ
mall,N
",",PUNC
uppal,N
,
@AravindMaveric,X
@sayeekeyrun,X
adevado,X
pilla,X
fan,N
eppudu,X
endi,X
Sai,N
ne,X
Gola,X
@item_boyy,X
@prabhas_ganga,X
@unoshaik4,X
@VizagPrabhasFan,X
,
mega,ADJ
fans,N
ni,X
mega,ADJ
heroes,N
disappoint,V
chesina,V
@MusicThaman,X
eppudu,PRON
disappoint,V
cheyledu,V
,
"""",PUNC
Anti,N
Fans,N
--,PUNC
1,PUNC
",",PUNC
Aagadu,N
disaster,N
lu,X
ra,X
..,PUNC
,
@shraddhadas43,X
ninna,N
ratri,N
stage,N
midha,ADP
em,PRON
vagado,V
arthamindha,N
asalu,N
???,PUNC
,
Hahaha,PART
...,PUNC
Song,N
leak,N
ayinatu,N
evadiki,N
telidu,N
...,PUNC
Malla,N
official,ADJ
statement,N
okati,N
,
"""",PUNC
@ArmaanMalik22,X
Buddhu,N
Sa,N
Man,N
"""""",PUNC
...,PUNC
eppudu,ADJ
release,N
avtthadhi,N
..??...,PUNC
understood,V
this,PRON
..??,PUNC
no,PART
naa,PART
"""""""",PUNC
,
"""",PUNC
I,PRON
agree,V
with,ADP
you,PRON
bhayya,V
...,PUNC
trolling,V
ki,N
kuda,N
limits,N
untay,N
..,PUNC
sportive,ADJ
ga,N
theeskuni,N
comedy,N
cheskovadam,N
poyi,N
abuse,N
cheskuntunnaru,X
..,PUNC
,
@anusuyakhasba,X
Just,ADV
watched,V
kshanam,N
.,PUNC
U,PRON
just,ADV
rocked,V
.,PUNC
Asalu,N
mana,N
TV,N
lo,N
allari,N
anusuya,N
e,N
na,N
anipinchindi,N
,
i,PRON
respect,V
him,PRON
for,ADP
his,DET
humanity,N
,
@prashantbme,X
@pratyusha,X
adhi,X
Sonu,N
nigam,N
song,N
aa,X
intha,X
daaka,X
telidu,X
.,PUNC
But,CONJ
aa,DET
tune,N
koncham,ADV
irritating,ADJ
gaane,N
untundi,X
.,PUNC
,
@cchsaiteja1,X
@pavan1230,X
naaku,PRON
raadanna,V
sers,X
ga,X
edo,PRON
thittu,V
ani,ADP
telsu,V
gani,X
meaning,V
nai,X
maalum,X
,
@DirKrish,X
swaami,N
..,PUNC
naaku,X
Kanche,N
paatalu,N
pattukunnay,N
..,PUNC
don't,V
know,V
whom,PRON
to,ADP
thank,V
n,CONJ
how,ADV
to,ADP
thank,V
..,PUNC
can't,V
get,V
a,DET
better,ADJ
kick,N
.,PUNC
I,PRON
know,V
only,ADV
you-thanks,PRON
,
Cherry,ADJ
fruit,N
kante,V
better,ADV
..,PUNC
,
#,PUNC
AlluArjun,X
',PUNC
s,X
FB,N
page,N
reached,V
HALF,ADV
CRORE,N
mark,N
....,PUNC
One,X
and,CONJ
only,ADV
South,N
indian,N
hero,N
.,PUNC
As,ADP
Usual,N
....,PUNC
Facebook,N
Pages,N
Bol,PART
Ke,N
Ek,N
Sher,N
Haiee,N
Aina,N
ikkada,N
post,N
chesthe,N
Resound,V
south,ADV
india,N
motham,N
aatha,N
.,PUNC
#,PUNC
StylishStar,X
,
@,PUNC
#pspk,N
fans,N
ga,V
genuine,ADJ
chepali,N
antay,N
@,PUNC
#temper,N
super,ADV
hit,V
...,PUNC
memu,PRON
@,PUNC
#makesh,N
fans,N
la,X
kadhu,X
,
na,N
autograph,N
movie,N
inka,X
baguntundhi,X
dhini,X
kanna,X
.,PUNC
ravi,N
teja,N
acting,V
suped,V
,
Oye,PART
tammudu,X
party,N
ekada,X
@MedicoYogi,X
asalu,N
cheppane,X
ledu,X
...,PUNC
so,ADV
happy,ADJ
for,ADP
u,PRON
,
@kplr2016,X
ma,X
cousin,N
ni,X
literally,ADV
they,PRON
r,V
irritating,ADJ
asalu,X
..,PUNC
felt,V
bad,ADJ
anduke,X
ala,X
i,PRON
,
Song,N
yepudu,X
leak,N
iendi,X
asalu,X
atleast,V
fans,N
ki,X
iena,X
vinnara,X
song,N
?,PUNC
#Sarrainodu,X
,
#SardaarGabbarSingh,X
amminna,X
rates,N
ki,X
leaked,V
stills,N
ki,X
emana,X
balancing,V
vundha,X
asalu,X
,
@dirbobby,X
@YouTube,X
Arachakam,N
anna,N
..,PUNC
making,V
video,N
2,PUNC
Kuda,N
Undhaa,N
..,PUNC
unte,N
eppudu,N
Release,N
..???,PUNC
,
#rc10,X
shooting,V
emaindi,X
asalu,X
.,PUNC
updates,N
levu,X
,
@pratyusha,X
asalu,X
taggatledu,X
ga,X
..,PUNC
kummandi,X
,
Rabhasa,N
will,V
break,V
the,DET
record,N
of,ADP
Maghadheera,N
,
@anil_prongs,X
naaku,X
same,ADJ
doubt,N
bro,N
...,PUNC
apparently,ADV
unnarata,ADJ
.,PUNC
@Tenali_RK,X
@_vasireddy,X
@Kreasy,X
,
I,PRON
movie,N
ki,N
troll,N
pages,N
lo,ADP
oka,PART
negative,ADJ
comment,N
ledhu,N
.....,PUNC
manolle,ADV
yedavalu,PRON
manchi,N
movie,N
ki,X
kooda,N
-ve,ADJ
comments,N
peduthunnaru,X
,
T'wood,N
-,PUNC
We,PRON
have,V
craze,N
in,ADP
uzbekisthan,N
,
superbb,ADJ
movie,N
chala,X
baa,X
theesadu,X
puri,X
ntr,X
acting,V
adhirindhi,N
keka,N
,
Ntr,N
fans,N
oorike,V
evarini,N
abuse,N
cheyaru,N
so,ADP
migata,N
hero,N
fans,N
calm,V
ga,N
unte,N
ntr,N
fans,N
kooda,V
calm,ADJ
gane,N
untaru,N
,
@roopak999,X
me,PRON
dp,N
super,ADV
asalu,ADJ
,
Niti,N
fans,N
new,ADJ
logic,N
Every,DET
new,ADJ
cess,N
is,V
linked,V
to,ADP
gst,N
....,PUNC
abbailu,N
asalu,X
gujju,N
emina,N
undha,V
ledha,ADP
pure,ADJ
bhajana,N
,
@sreeramtej,X
asalu,PART
eellaki,X
em,PRON
telsani,X
egurtharo,X
artham,X
kadhu,X
bro,N
asalu,X
Edupe,V
primary,ADJ
option,N
unnattundhi,X
veellaku,X
,
#AskTrollTollywood,X
Bhayya,N
nik,N
lover,N
unnara,X
:P,INTJ
and,CONJ
love,V
gurinchi,N
mi,DET
opinion,N
and,CONJ
Konni,N
suggestions,N
Amaina,X
isthey,X
bagunnu,X
:P,INTJ
,
Fb,N
lo,ADP
Vizag,N
celebrities,N
page,N
chudatam,V
jarigindhi,V
..,PUNC
Masth,PART
asalu,N
@Vizagodu,X
,
"""",PUNC
YYYY,ADV
Fans,N
..,PUNC
Rey,PRON
Ne,PRON
Page,N
Name,N
*****,PUNC
ki,ADP
Marchuko,PART
ra,X
...,PUNC
,
@TweetDonga,X
@anamika_pspk,X
@meerasayz,X
asalu,X
emindhi,X
...,PUNC
what,PRON
happened,V
,
"""",PUNC
@kreitcher,X
I,PRON
know,V
..,PUNC
thankfully,ADV
the,DET
biggest,ADJ
company,N
I,PRON
had,V
worked,V
for,ADP
",",PUNC
had,V
7.5,PUNC
K,N
India,N
lo,N
;,PUNC
ade,X
mind-numbing,ADJ
unde,N
naaku,X
..,PUNC
daaniki,N
mundu,N
~,PUNC
1000,PUNC
:D,INTJ
"""",PUNC
,
And,CONJ
one,X
more,DET
thing,N
",",PUNC
tom,N
cruise,N
mission,N
impossible,ADJ
rogue,N
nation,N
",",PUNC
and,CONJ
south,ADV
indian,ADJ
tom,N
cruise,N
mahesh,N
babu,N
srimanthudu,N
oke,PART
weekend,N
release,N
avvabothundhi,N
..,PUNC
deeeni,X
gurinchi,V
mee,PRON
spandhana,X
ento,X
cheppthara,X
??,PUNC
:p,INTJ
!!,PUNC
"""",PUNC
,
"""",PUNC
@ramani0808,X
@tharungstars,X
Nen,X
annadi,X
andhra,N
audience,N
ni,X
kadhu,X
balayya,N
"""""",PUNC
Caste,N
and,CONJ
party,N
fans,N
Etu,X
dookutharo,X
telidu,X
"""""""",PUNC
,
Bala,N
kakunda,ADP
inkokaru,N
aa,X
speech,N
ichi,V
unte,V
TL,X
lo,ADP
N,CONJ
fans,N
guddaloodadheeskoni,V
Mari,N
naked,ADJ
dance,N
esevallu,V
..,PUNC
Abba,PART
em,PRON
silence,N
ra,X
asalu,X
..,PUNC
laal,X
salaam,X
,
antis,N
sockssss,N
,
@ASHOKTHEKING,X
@PVPCinema,X
@AdiviSesh,X
rajesh,N
unexpected,ADJ
asalu,X
..,PUNC
kummesadu,PRON
,
"""",PUNC
Most,ADJ
egoist,ADJ
hero,N
in,ADP
tfi,N
mahesh,N
ah,X
ante,X
me,PRON
vallu,X
heroes,N
ae,N
kaada,X
?,PUNC
MB,N
lekpothe,X
till,ADP
now,ADV
voiceover,N
"""""",PUNC
multistarrer,N
industry,N
chusedo,X
ledo,X
telidu,X
"""""""",PUNC
,
@kasimsignin,X
nara,N
lokesh,N
aa,N
..??,PUNC
vaadu,N
eppudu,N
start,V
chesadu,N
movies,N
,
Kani,N
bandla,N
speech,N
keka,ADP
Hollywood,N
hero,N
ni,X
Tollywood,N
lo,N
introducing,V
anta,X
....,PUNC
,
@sindhuuu__,X
@tejusayz,X
@SravaniSayz,X
@ramsayz,X
naaku,X
ardham,X
kaatle,N
Telugu,N
lo,N
tweetave,N
,
@shasha1495,X
@kraaaanthi143,X
@steja502970,X
haha,PART
100th,ADJ
day,N
mahesh,N
movies,N
ki,X
cinema,N
eppudu,X
veyaledhu,X
only,ADJ
songs,N
idhi,N
epati,N
nuncho,V
jaruguthundhi,N
,
#Varun,N
acting,V
sampesadu,N
"""",PUNC
,
@Ntrfan_,X
ntr,X
look,V
eppudu,DET
release,N
chestharu,X
,
@swamynadhkone,X
untay,ADJ
bro,N
..,PUNC
naku,X
ye,DET
route,N
lo,ADP
untayo,N
telidu,N
kani,N
ac,N
buses,N
untayi,X
,
"""",PUNC
Sardar,N
audio,N
Venue,N
Gacchibowli,N
.,PUNC
--,PUNC
super,ADV
.,PUNC
Venue,N
CHANGE,N
Novatel,N
anta,N
?,PUNC
.,PUNC
-,PUNC
asalu,N
saripodu,N
""",""",PUNC
after,ADP
function,N
NOVATEL,N
thirigi,N
kattukovali,N
"""",PUNC
,
Edho,N
english,N
movies,N
copy,N
kotti,N
filmfares,V
theeskunna,DET
hero,N
ni,N
troll,N
chesinatlu,N
aanandham,N
okati,N
:P,INTJ
"""",PUNC
,
Anta,N
Rate,N
lu,ADP
Ammi,N
Function,N
lekunda,N
direct,ADJ
ga,N
Release,N
cheyadam,X
endi,X
ayyaaaa,X
@sharrath_marar,X
Nee,PRON
Strategy,N
endi,X
asalu,N
,
eedebba,X
...,PUNC
eediki,ADJ
context,N
telidu,N
.,PUNC
matladutunnadu,X
https://,X
twitter.com/Sychlops/statu,X
s/694426681247830016,X
,
mega,ADJ
fans,N
lo,V
asalu,ADJ
sentence,N
ki,N
meaning,V
ki,X
link,N
lekunda,X
unna,X
tweet,V
esadu,X
ante,X
adi,X
shekar,N
gaadu,X
ani,X
confirm,V
sesukondi,ADJ
#illiterates,X
,
@lokeshmbbs,X
naadi,N
separate,ADJ
hospital,N
...,PUNC
correct,ADJ
ga,N
telidu,N
ortho,N
gurnchi,N
,
Three,X
years,N
tharwatha,ADP
repeat,V
aina,X
,
"""",PUNC
PulKa,N
Fans,N
For,ADP
A,DET
Reason,N
",",PUNC
Correct,ADJ
ga,N
Telidu,N
ani,N
Annadu,N
Malla,PUNC
Pawala,N
Posts,N
Pedutunadu,V
",",PUNC
Em,N
Fans,N
Ra,DET
Babu,N
Meeru,PRON
https://,X
twitter.com/appusammangi/s,X
tatus/708163905210593282,X
"""",PUNC
,
Past,ADJ
20,PUNC
mins,N
nunchi,ADP
all,PUNC
vijay,N
songs,N
...,PUNC
channel,N
peru,N
telidu,V
...,PUNC
it,PRON
has,V
sun,N
symbol,N
and,CONJ
music,N
symbols,N
flying,V
,
@shockk9999,X
only,ADJ
heroine,N
&,PUNC
writers,N
ni,ADP
change,V
chesaru,PRON
anukunta,X
..,PUNC
emo,ADJ
anna,X
manaki,X
telidu,X
..,PUNC
evado,X
seppadu,X
vesa,X
,
Suddher,N
acting,V
is,V
better,ADJ
than,ADP
kalyan,N
in,ADP
gopala,N
gopala,N
audio,N
launch,N
..,PUNC
,
@nandi_harika,X
asalu,N
fan,N
character,N
kuda,X
srk,X
cheyatam,X
peaks,N
wan,V
to,ADP
wait,V
til,ADP
apr,N
25th,X
@iamsrk,X
,
Panda,N
Ku,N
Karu,N
naaku,N
doi,X
https://,X
twitter.com/itisprashanth/,X
status/704147350894161921,N
,
Sateesh,N
anna,N
Info's,N
50-50,PUNC
chances,N
epudu,ADV
eci,V
correct,ADJ
avtayo,ADP
evi,X
wrong,ADJ
aytayo,V
telidu,V
,
Asalu,PART
aaa,DET
300,PUNC
Rs,N
anni,N
tweet,V
chesinodiki,N
asalu,N
common,N
sense,N
undha,X
.,PUNC
Brain,N
undha,X
asalu,N
.,PUNC
Cinema,N
TV,N
lo,ADP
two,X
times,N
vachaka,ADP
black,ADJ
lo,ADP
ela,X
amutaru,X
,
"""",PUNC
@Imsuperstarfan,X
Yooo,PART
""",""",PUNC
evurni,X
pattukuni,V
em,PRON
adugutunv,X
?,PUNC
PK,N
ki,N
asalu,X
on,ADP
screen,N
acting,V
vachha,N
?,PUNC
Neeee,PART
""",""",PUNC
chi,X
poo,X
"""",PUNC
,
I,PRON
was,V
soo,ADV
frustrated,ADJ
few,ADJ
days,N
back,ADV
....,PUNC
that,PRON
I,PRON
literally,ADV
cursed,V
a,DET
gal,N
to,ADP
fo,X
.,PUNC
poor,ADJ
gal,N
ardam,X
telidu,X
danki,X
,
@PavanPrabhas_,X
endhi,PART
ah,PART
Tweet,V
Asalu,N
,
@SardaarSanthosh,X
@Msuresh9999,X
seriously,ADV
bro,N
Asalu,X
nuvve,N
compare,V
chey,PART
.,PUNC
action/dance/visuals,N
dentlo,X
Aina,N
jalsa,N
YD,N
ni,N
kottidda,X
.,PUNC
,
ni,N
badha,N
naku,N
ardamaindi,N
admin.by,X
the,DET
way,N
chaithu,V
gurinch,ADJ
cinema,N
chusi,N
pettava,N
?,PUNC
talk,V
vini,N
pettava,N
?,PUNC
#Chaitanya,X
aripinchadu.bt,X
story,N
line,N
and,CONJ
direction,N
dull,ADJ
aithe,N
evaru,N
matram,V
em,PRON
chestham,N
.,PUNC
,
Gabbar,N
Singh,N
elevations,N
kanna,X
eeyana,X
iche,ADJ
elevations,N
antene,V
pichi,N
naaku,N
.,PUNC
@An_Odd_ee,X
Sir,PART
,
#24Teaser,X
RaviAKP,X
ki,X
EE,N
cinema,N
ardhamavudda,X
asalu,X
...,PUNC
kikiki,X
,
"""",PUNC
@saikiran_jalsa,X
@mega5tarfan,X
@sama_gautham,X
charan,N
tho,ADP
comparing,V
enti,N
openings,N
lo,ADP
asalu,N
",",PUNC
weekdays,N
lo,ADP
day1,X
kotina,N
record,N
vundhi,N
charan,N
ki,X
"""",PUNC
,
Ee,PRON
script,N
nenu,PRON
2,PUNC
and,CONJ
half,X
years,N
raasanu,V
-,PUNC
pk,N
about,ADP
sardar,N
,
@pratyusha,X
asalu,PART
taggatledu,V
ga,X
..,PUNC
kummandi,V
,
Asalu,N
1st,ADJ
roju,N
raviteja,X
ni,X
aa,X
getup,X
lo,X
chusi,X
arupulu,X
whistles,V
tappa,N
paata,N
vinapidaledu,N
.,PUNC
(,PUNC
Rockstar,N
),PUNC
http://,X
fb.me/5hfjROlKs,X
,
@live919fm,X
naaku,X
fashionista,N
!,PUNC
,
songs,N
lo,V
only,ADV
cinema,N
choopistha,X
thappa,X
migithavanni,X
bagunnai,N
movie,N
is,V
really,ADV
good,ADJ
and,CONJ
mainly,ADV
bramhi,N
is,V
also,ADV
hero,N
of,ADP
da,DET
movie,N
,
Inception,N
cinema,N
cheppe,V
lecturers,N
ki,ADP
artham,X
avthundi,N
.,PUNC
Pawan,N
speechlu,N
pawan,N
fans,N
ki,X
arthamaithai,X
lolz,PART
:-D,INTJ
what,PRON
a,DET
lozic,N
ya,PART
:-P,INTJ
:v,INTJ
,
@iam_kiran,X
@alwayscharan4u,X
@Teja_medico,X
ah,PART
land,N
poling,V
tym,N
lo,ADP
i,PRON
heard,V
4m,ADP
a,DET
revemue,N
offcr,N
dat,DET
lands,N
asalu,N
drct,V
ga,N
ministrs,N
names,N
meda,X
regstrn,X
,
Chiru,N
Veena,N
Step,N
Pawan,N
#OkLeaveit,X
Trivikram,N
toh,N
movie,N
eppudu,X
?,PUNC
pic.twitter.com/DRC1F2eCza,X
,
Movie,N
keka,ADJ
,
@rudy_124,X
jalsa,N
laga,ADP
undali,V
bhayya,N
asalu,N
super,ADJ
hype,N
@ThisIsDSP,X
@shreyaghoshal,X
,
"""",PUNC
@kirankonnects01,X
Baasu,N
neeku,PRON
telidu,V
"""""",PUNC
Nitin,N
was,V
introduced,V
as,ADP
Telangana,N
Superstar,N
on,ADP
screen,N
@Urstrulyrk_,X
@crazydiode,X
"""""""",PUNC
,
Deenikante,X
mukunda,X
100,PUNC
times,N
better,ADJ
,
"""",PUNC
@sushanthreddy,X
vallu,X
chudaledu,V
ippativaraku,X
",",PUNC
andke,V
vacchaka,ADV
silent,ADJ
aipoyaru,V
..,PUNC
noru,N
legatledu,V
asalu,N
:D,INTJ
"""",PUNC
,
Pakka,N
state,N
Lo,ADP
kuda,ADP
PK,N
telidu,V
antunnaru,V
.,PUNC
Inka,N
nayam,X
international,ADJ
identity,N
anledu,X
https://,X
twitter.com/krishcherry1/s,X
tatus/707245941976268801,X
,
@neeku_enduku,X
naaku,PRON
em,PRON
tagginattu,N
anipinchatledu,V
.,PUNC
Thought,V
of,ADP
trying,V
walking,V
.,PUNC
Bcoz,CONJ
near,ADP
to,ADP
80,PUNC
mark,N
ochesa,V
,
@dd_kajenian,X
yo,PART
pandu,N
..,PUNC
Happy,ADJ
happy,ADJ
kani,N
eppudu,N
donani,N
ela,N
edipinchali,N
??,PUNC
,
Admin,N
superrbb,ADJ
,
multiplex,N
audience,N
ki,X
nachinattu,V
theeste,V
saripotundaa,N
??,PUNC
wht,PRON
abt,ADV
common,ADJ
audience,N
??,PUNC
eemynaa,V
antee,V
janalaki,N
cinemalu,N
choodatam,V
raadu,V
routine,N
rotta,N
movies,N
ki,X
alavaatupadipoyaaru,X
",",PUNC
international,ADJ
standards,N
movie,N
ni,N
telugu,N
audience,N
support,V
cheyyaru,V
ani,N
chetta,N
postlu,N
pedthaaru,V
,
"""",PUNC
@krishcherry1,X
Neeku,X
Mahesh,N
nachadu,X
""",,""",PUNC
Naaku,X
PK,X
nachadu,X
..,PUNC
Okarini,X
okaru,X
maaode,X
great,ADJ
ani,X
convince,V
chesukuntu,PRON
kottukovadam,V
time,N
waste,N
.,PUNC
Lite,N
thisko,X
"""",PUNC
,
"""",PUNC
JAGAN,N
gari,N
vastu,N
nu,X
YSRCP,N
vastava,X
paristitini,X
eppudu,X
cheppina,X
SREE,N
SUDARSANA,N
VASTU,X
marinni,X
vivaralaku,X
ee,X
twitter,N
lo,X
pic.twitter.com/k5wA4kz1aG,X
"""""""",PUNC
,
Inka,N
start,V
ntr,N
haters,N
..,PUNC
Jai,N
balayya,N
,
Reyyy,X
...,PUNC
#Admin,X
..,PUNC
Yem,N
page,N
ra,X
baabu,N
meeedhi,PRON
..,PUNC
!!,PUNC
Fb,N
lo,ADP
maxumum,N
negative,ADJ
talk,N
spread,V
chesthundhi,V
mee,PRON
page,N
ye,PRON
...,PUNC
...,PUNC
suck,V
yur,DET
dicks,N
..,PUNC
Yu,PRON
sons,N
of,ADP
Bitches,N
!,PUNC
,
@vennelakishore,X
kaka,PART
meeku,X
Ee,N
bhasha,N
pravinyam,N
talent,N
kuda,N
unda,ADP
?,PUNC
Asalu,N
enni,N
talents,N
andi,N
?,PUNC
,
@Jaipalreddy_27,X
illiterate,ADJ
fellow,N
asalu,N
piracy,N
kavalani,N
chesinattu,V
nuvvu,PRON
1,PUNC
cinemalo,N
laga,X
uhinchukunte,V
@tumbri1734,X
@jalsa_ajay,X
@dhanarajpspk,X
,
haha,PART
ye,PRON
class,N
ra,X
abbayi,X
nuvu,X
asalu,N
?,PUNC
https://,X
twitter.com/kraaaanthi143/,X
status/706185731257937920,N
,
Kandhreega,X
2,PUNC
na,X
bhayya,X
??,PUNC
,
Chiru,N
fan,N
??,PUNC
,
Too,ADV
much,ADJ
asalu,N
https://,X
twitter.com/alwayscharan4u,X
/status/704251230780960769,N
,
@ravitejadevotee,X
eedu,N
youniskhan,N
..,PUNC
favs,N
naaku,X
,
multistarer,N
kadha,X
so,ADV
:v,INTJ
"""",PUNC
,
aaa,X
P,X
edho,X
nuvve,X
mee,X
pebby,X
di,X
naaku,X
https://,X
twitter.com/naveenrsingh9/,X
status/706474288275070977,X
,
Hmm,PART
thxx,N
admin,N
nd,CONJ
we,PRON
kannadigas,N
also,ADV
loves,V
telugu,N
movies,N
nd,CONJ
evry1,PRON
knws,V
dat,PRON
karnataka,N
lo,N
telugu,N
mve,N
collections,N
Chusthe,V
thelusthundi,X
...,PUNC
nd,CONJ
ya,PRON
to,ADP
u,PRON
also,ADV
final,ADJ
Warning,N
frm,ADP
our,DET
side,N
...,PUNC
thank,V
u,PRON
,
@jaygalla,X
..........,PUNC
Meeru,PRON
inka,N
manchi,ADJ
activies,N
cheyali,V
guntur,N
ki,ADP
...,PUNC
meru,PRON
eppudu,X
happy,ADJ
ga,ADP
vundali,V
...,PUNC
Keep,V
it,PRON
up,PART
sir,N
...,PUNC
,
kushi,N
",",PUNC
tholiprema,N
nd,CONJ
gabbarsingh,N
,
haha,PART
ye,PRON
class,N
ra,X
abbayi,X
nuvu,X
asalu,N
?,PUNC
https://,X
twitter.com/kraaaanthi143/,X
status/706185731257937920,N
,
EROS,N
back,ADV
again,ADV
XD,INTJ
,
Comedy,N
keeka,N
,
rotten,ADJ
comedy,N
ah,PART
routine,N
ah,PART
babu,PART
,
@priyamucharla,X
damn,PART
..,PUNC
How,ADV
did,V
I,PRON
miss,V
this,PRON
...,PUNC
Priya,N
specials,N
eppudu,N
cheptharu,X
maku,X
...,PUNC
Wd,N
love,V
to,ADP
try,V
new,ADJ
recipes,N
,
@Chaispeaks9999,X
teaser,N
ki,X
trailer,N
ki,X
diff,ADJ
telidu,X
mudathala,X
panzz,X
bwahahahaha,X
,
"""",PUNC
Sardar,N
audio,N
Venue,N
Gacchibowli,N
.,PUNC
--,PUNC
super,ADV
.,PUNC
Venue,N
CHANGE,N
Novatel,N
anta,N
?,PUNC
.,PUNC
-,PUNC
asalu,N
saripodu,N
",",PUNC
after,ADP
function,N
NOVATEL,N
thirigi,N
kattukovali,N
"""",PUNC
,
Andhra,N
pradesh,N
State,N
Nandi,N
Awards,N
,
"""",PUNC
Police,N
story,N
chusi,V
untaru,V
meru,PRON
eppudu,X
daka,X
"""""",PUNC
Kani,CONJ
mana,PRON
Adhire,ADJ
Abhi,N
relax,V
story,N
ento,PRON
chudandi,V
...!!,PUNC
Full,ADJ
video,N
:,PUNC
...,PUNC
http://,X
fb.me/4wfUkQqod,X
"""""""",PUNC
,
@uRstruLymaNohaR,X
disturb,V
ayyav,N
ani,N
..,PUNC
I,PRON
happies,V
:p,INTJ
so,ADP
dat,DET
reaction,N
..,PUNC
telikapovataniki,N
emundi,N
asalu,N
..,PUNC
nuvvu,X
ne,X
oa,X
:p,INTJ
,
nina,N
release,V
avaledu,N
,
I'm,N
a,DET
mega,ADJ
fan,N
!,PUNC
Kaani,N
unnadi,N
unnattuga,N
cheppaali,N
!,PUNC
cinema,N
hopeless,ADJ
ga,N
undi,N
.,PUNC
Fans,N
expectations,N
ela,X
untaayi,X
anedi,X
drushtilo,V
pettukoni,N
theeyaali,N
.,PUNC
Very,ADV
bad,ADJ
start,V
for,ADP
Varun,N
.,PUNC
Hope,V
he,PRON
does,V
better,ADJ
movies,N
.,PUNC
I,PRON
rate,V
1/5,PUNC
.,PUNC
Adi,X
kuda,N
",",PUNC
mickey,N
songs,N
ki,N
",",PUNC
heroine,N
characterisation,N
ki,X
mari,X
Rao,N
Ramesh,N
acting,V
ki,N
anthe,N
.,PUNC
,
"""",PUNC
ma,DET
heroes,N
ki,N
acting,V
unda,ADP
ani,DET
adugtunav,N
chudu,N
..,PUNC
ni,N
innocence,N
ki,X
_/\_,PUNC
,
Eppudu,N
aravandii,N
raa,N
Shakib,N
shakib,N
ani,N
Hahahahahahah,PART
3,PUNC
fours,N
in,ADP
a,DET
over,ADP
#AsiaCupT20Final,X
,
RT,PUNC
http://,X
twitter.com/sreeramtej/sta,X
tus/702339006906773504,X
ravi251291,N
iam__praneeth,N
iandrewdop,X
ha,PART
idi,N
chusa,V
but,CONJ
idi,PRON
shoot,V
jargipoindo,N
horses,N
tho,ADP
leda,N
eroju,N
oo,PART
telidu,N
,
@dirbobby,X
audio,N
eppudu,PRON
sir,N
???,PUNC
,
@wearehyderabad,X
@adivisesh,X
@ravikanthperepu,X
DVD,N
eppudu,N
release,N
#AskTeamKshanam,X
,
Evari,N
post,N
ki,N
highest,ADJ
likes,V
vasthaayo,ADP
they,PRON
can,V
be,V
admin,N
for,ADP
this,DET
page,N
:D,INTJ
;),PUNC
"""",PUNC
,
yedupu,X
started,V
,
E,N
so,ADP
called,V
sudden,ADJ
bravery,N
hero,N
Kanhaiya,N
after,ADP
release,N
speech,N
edaina,N
vunte,N
konchem,X
naaku,X
share,V
cheyandi,X
...,PUNC
TIA,N
,
"""",PUNC
Upgraded,V
Version,N
Of,ADP
Khaleja+,N
Kick,V
with,ADP
comfort,N
=,PUNC
Kick,V
2,PUNC
,
@Gsrinivasulu11,X
telidu,X
bro,N
.,PUNC
kanapadite,X
tag,N
chesta,X
ninu,X
,
@pratyusha,X
Ledandi,N
naaku,N
twitter,N
lo,N
telisina,N
bayankaramaina,N
artists,N
lu,V
idhare,N
.,PUNC
Meeru,N
and,CONJ
Guru,N
.,PUNC
Nijanga,N
baga,N
vestaru,N
,
@NK2VLNSK,X
@surrealzakir,X
@Vijay_YD,X
janam,N
janam,N
lo,N
aa,N
high,ADJ
pitch,N
ki,X
eltadu,X
akkad,N
super,ADV
asalu,ADJ
:),PUNC
,
@sreeramtej,X
yup,ADP
meru,PRON
em,PRON
chstaro,X
naku,PRON
telidu,V
prapnchmlo,X
lo,ADP
una,V
latest,ADJ
guns,N
n,CONJ
older,ADJ
horses,N
nak,PRON
kavali,V
anaru,PRON
anta,X
sardar,N
garu,N
:p,INTJ
,
@prashantbme,X
Lungi,N
Episodes,N
Shoot,V
Chesaru,N
:),PUNC
but,CONJ
aa,DET
poster,N
anedi,N
telidu,N
,
cinema,N
chusanuuu,N
..,PUNC
Ahh,PART
expression,N
",",PUNC
Dancuuu,N
",",PUNC
anni,N
Allu,N
sirish,N
ki,N
anna,N
laga,N
unai,N
le,N
..,PUNC
:p,INTJ
:p,INTJ
,
#rc10,X
shooting,V
emaindi,PRON
asalu,N
.,PUNC
updates,N
levu,V
,
Andhuke,CONJ
Theatre,N
ki,ADP
vacha,V
,
@BrawnyGirll,X
naaku,PART
kick2,PART
kooda,N
istam,X
...,PUNC
just,ADV
movie,N
lo,ADP
length,N
problem,N
...,PUNC
